# UNATTESTED. Workspace file inventory, post-seal read-only, 2026-09-03. Skip this line.
run,group,file_path,parent_structure_id,parent_class,transformation,reported_value,reported_uncertainty,accuracy_tier,pristine_parent_measured_same_setting
rep02,U,rep02/mod/2007[Zn][srs]3[FSR]14__1of2.cif,2007[Zn][srs]3[FSR]14,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2007[Zn][srs]3[FSR]15__1of2.cif,2007[Zn][srs]3[FSR]15,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2007[Zn][srs]3[FSR]16__1of2.cif,2007[Zn][srs]3[FSR]16,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2007[Zn][srs]3[FSR]2__1of2.cif,2007[Zn][srs]3[FSR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2007[Zn][srs]3[FSR]3__1of2.cif,2007[Zn][srs]3[FSR]3,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2007[Zn][srs]3[FSR]4__1of2.cif,2007[Zn][srs]3[FSR]4,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2007[Zn][srs]3[FSR]5__1of2.cif,2007[Zn][srs]3[FSR]5,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2007[Zn][srs]3[FSR]6__1of2.cif,2007[Zn][srs]3[FSR]6,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2007[Zn][srs]3[FSR]7__1of2.cif,2007[Zn][srs]3[FSR]7,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2007[Zn][srs]3[FSR]8__1of2.cif,2007[Zn][srs]3[FSR]8,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2007[Zn][srs]3[FSR]9__1of2.cif,2007[Zn][srs]3[FSR]9,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2007[Zn][ths]3[ASR]1__1of2.cif,2007[Zn][ths]3[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2007[Zn][ths]3[ASR]2__1of2.cif,2007[Zn][ths]3[ASR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2007[Zn][ths]3[ASR]3__1of2.cif,2007[Zn][ths]3[ASR]3,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2007[Zn][ths]3[FSR]1__1of2.cif,2007[Zn][ths]3[FSR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2007[Zn][ths]3[FSR]2__1of2.cif,2007[Zn][ths]3[FSR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2007[Zn][ths]3[FSR]3__1of2.cif,2007[Zn][ths]3[FSR]3,retained,"""interpenetration removal""",,,,unknown
rep15,U,rep15/cifs/2008[Ag][nan]3[FSR]4+DEAQ.cif,2008[Ag][nan]3[FSR]4,retained,"""+DEAQ""; ""The section 3 terminal-aqua removal""",,,,unknown
rep02,U,rep02/mod/2008[Cd][pcu]3[ASR]2__1of2.cif,2008[Cd][pcu]3[ASR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2008[Co][pcu]3[ASR]1__1of2.cif,2008[Co][pcu]3[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2008[Co][pcu]3[FSR]1__1of2.cif,2008[Co][pcu]3[FSR]1,retained,"""interpenetration removal""",,,,unknown
rep15,U,rep15/cifs/2008[GdCo][nan]3[FSR]1+DEAQ.cif,2008[GdCo][nan]3[FSR]1,retained,"""+DEAQ""; ""The section 3 terminal-aqua removal""",,,,unknown
rep02,U,rep02/mod/2008[Mn][sql]2[ASR]1__1of2.cif,2008[Mn][sql]2[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep15,U,rep15/cifs/2008[U][fsc]3[FSR]1+DEAQ.cif,2008[U][fsc]3[FSR]1,retained,"""+DEAQ""; ""The section 3 terminal-aqua removal""",,,,unknown
rep02,U,rep02/mod/2008[Zn][ant]3[ASR]1__1of2.cif,2008[Zn][ant]3[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2008[Zn][ant]3[FSR]1__1of2.cif,2008[Zn][ant]3[FSR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2008[Zn][cdq]3[ASR]1__1of2.cif,2008[Zn][cdq]3[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2008[Zn][cdq]3[FSR]1__1of2.cif,2008[Zn][cdq]3[FSR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2008[ZnCo][pcu]3[ASR]1__1of2.cif,2008[ZnCo][pcu]3[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2008[ZnCo][pcu]3[FSR]1__1of2.cif,2008[ZnCo][pcu]3[FSR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2008[ZnCo][sit]3[ASR]1__1of2.cif,2008[ZnCo][sit]3[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2008[ZnCo][sit]3[FSR]1__1of2.cif,2008[ZnCo][sit]3[FSR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2008[Zn][dia]3[ASR]2__1of2.cif,2008[Zn][dia]3[ASR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2008[Zn][dia]3[FSR]2__1of2.cif,2008[Zn][dia]3[FSR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2008[Zn][nan]3[ASR]2__1of2.cif,2008[Zn][nan]3[ASR]2,retained,"""interpenetration removal""",,,,unknown
rep15,U,rep15/cifs/2008[Zn][nan]3[FSR]13+DEAQ.cif,2008[Zn][nan]3[FSR]13,retained,"""+DEAQ""; ""The section 3 terminal-aqua removal""",,,,unknown
rep02,U,rep02/mod/2008[ZnNi][sit]3[ASR]1__1of2.cif,2008[ZnNi][sit]3[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2008[ZnNi][sit]3[FSR]1__1of2.cif,2008[ZnNi][sit]3[FSR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2008[Zn][pcu]3[ASR]3__1of2.cif,2008[Zn][pcu]3[ASR]3,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2008[Zn][pcu]3[ASR]8__1of2.cif,2008[Zn][pcu]3[ASR]8,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2008[Zn][pcu]3[FSR]7__1of2.cif,2008[Zn][pcu]3[FSR]7,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2008[Zn][srs]3[ASR]10__1of2.cif,2008[Zn][srs]3[ASR]10,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2008[Zn][srs]3[ASR]11__1of2.cif,2008[Zn][srs]3[ASR]11,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2008[Zn][srs]3[ASR]1__1of2.cif,2008[Zn][srs]3[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2008[Zn][srs]3[ASR]2__1of2.cif,2008[Zn][srs]3[ASR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2008[Zn][srs]3[ASR]3__1of2.cif,2008[Zn][srs]3[ASR]3,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2008[Zn][srs]3[ASR]4__1of2.cif,2008[Zn][srs]3[ASR]4,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2008[Zn][srs]3[ASR]5__1of2.cif,2008[Zn][srs]3[ASR]5,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2008[Zn][srs]3[ASR]6__1of2.cif,2008[Zn][srs]3[ASR]6,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2008[Zn][srs]3[ASR]7__1of2.cif,2008[Zn][srs]3[ASR]7,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2008[Zn][srs]3[ASR]8__1of2.cif,2008[Zn][srs]3[ASR]8,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2008[Zn][srs]3[ASR]9__1of2.cif,2008[Zn][srs]3[ASR]9,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2008[Zn][srs]3[FSR]10__1of2.cif,2008[Zn][srs]3[FSR]10,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2008[Zn][srs]3[FSR]11__1of2.cif,2008[Zn][srs]3[FSR]11,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2008[Zn][srs]3[FSR]1__1of2.cif,2008[Zn][srs]3[FSR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2008[Zn][srs]3[FSR]2__1of2.cif,2008[Zn][srs]3[FSR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2008[Zn][srs]3[FSR]3__1of2.cif,2008[Zn][srs]3[FSR]3,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2008[Zn][srs]3[FSR]4__1of2.cif,2008[Zn][srs]3[FSR]4,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2008[Zn][srs]3[FSR]5__1of2.cif,2008[Zn][srs]3[FSR]5,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2008[Zn][srs]3[FSR]6__1of2.cif,2008[Zn][srs]3[FSR]6,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2008[Zn][srs]3[FSR]7__1of2.cif,2008[Zn][srs]3[FSR]7,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2008[Zn][srs]3[FSR]8__1of2.cif,2008[Zn][srs]3[FSR]8,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2008[Zn][srs]3[FSR]9__1of2.cif,2008[Zn][srs]3[FSR]9,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2008[Zn][ths]3[ASR]1__1of2.cif,2008[Zn][ths]3[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2008[Zn][ths]3[FSR]1__1of2.cif,2008[Zn][ths]3[FSR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2009[Cd][dia]3[ASR]3__1of2.cif,2009[Cd][dia]3[ASR]3,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2009[Cd][dia]3[FSR]3__1of2.cif,2009[Cd][dia]3[FSR]3,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2009[Cu][dia]3[ASR]2__1of2.cif,2009[Cu][dia]3[ASR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2009[Cu][dia]3[FSR]2__1of2.cif,2009[Cu][dia]3[FSR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2009[Cu][tbo]3[ASR]2__1of2.cif,2009[Cu][tbo]3[ASR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2009[Eu][sxb]3[ASR]1__1of2.cif,2009[Eu][sxb]3[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2009[Eu][sxb]3[ASR]2__1of2.cif,2009[Eu][sxb]3[ASR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2009[Gd][sxb]3[ASR]1__1of2.cif,2009[Gd][sxb]3[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep15,U,rep15/cifs/2009[LaCu][nan]3[FSR]1+DEAQ.cif,2009[LaCu][nan]3[FSR]1,retained,"""+DEAQ""; ""The section 3 terminal-aqua removal""",,,,unknown
rep02,U,rep02/mod/2009[Mg][lvt]3[ASR]1__1of2.cif,2009[Mg][lvt]3[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2009[Nd][sxb]3[ASR]1__1of2.cif,2009[Nd][sxb]3[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2009[Pr][sxb]3[FSR]1__1of2.cif,2009[Pr][sxb]3[FSR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2009[Zn][nan]3[ASR]5__1of4.cif,2009[Zn][nan]3[ASR]5,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2009[Zn][nan]3[ASR]6__1of4.cif,2009[Zn][nan]3[ASR]6,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2009[Zn][pcu]3[ASR]3__1of2.cif,2009[Zn][pcu]3[ASR]3,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2009[Zn][pcu]3[ASR]4__1of2.cif,2009[Zn][pcu]3[ASR]4,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2009[Zn][pcu]3[ASR]6__1of2.cif,2009[Zn][pcu]3[ASR]6,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2009[Zn][pcu]3[ASR]7__1of2.cif,2009[Zn][pcu]3[ASR]7,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2009[Zn][pcu]3[ASR]8__1of2.cif,2009[Zn][pcu]3[ASR]8,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2009[Zn][pcu]3[FSR]3__1of2.cif,2009[Zn][pcu]3[FSR]3,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2009[Zn][pcu]3[FSR]4__1of2.cif,2009[Zn][pcu]3[FSR]4,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2009[Zn][pcu]3[FSR]6__1of2.cif,2009[Zn][pcu]3[FSR]6,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2009[Zn][pcu]3[FSR]7__1of2.cif,2009[Zn][pcu]3[FSR]7,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2009[Zn][pcu]3[FSR]8__1of2.cif,2009[Zn][pcu]3[FSR]8,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2009[Zn][srs]3[ASR]2__1of2.cif,2009[Zn][srs]3[ASR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2009[Zn][srs]3[ASR]3__1of2.cif,2009[Zn][srs]3[ASR]3,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2009[Zn][srs]3[ASR]4__1of2.cif,2009[Zn][srs]3[ASR]4,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2009[Zn][srs]3[FSR]2__1of2.cif,2009[Zn][srs]3[FSR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2009[Zn][srs]3[FSR]3__1of2.cif,2009[Zn][srs]3[FSR]3,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2009[Zn][srs]3[FSR]4__1of2.cif,2009[Zn][srs]3[FSR]4,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2010[AgDy][nan]3[FSR]1__1of2.cif,2010[AgDy][nan]3[FSR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2010[AgSm][nan]3[ASR]1__1of2.cif,2010[AgSm][nan]3[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2010[AgTb][nan]3[ASR]1__1of2.cif,2010[AgTb][nan]3[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep15,U,rep15/cifs/2010[CdCo][nan]3[FSR]1+DEAQ.cif,2010[CdCo][nan]3[FSR]1,retained,"""+DEAQ""; ""The section 3 terminal-aqua removal""",,,,unknown
rep02,U,rep02/mod/2010[Cd][nan]3[ASR]11__1of2.cif,2010[Cd][nan]3[ASR]11,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2010[Cd][nan]3[ASR]8__1of2.cif,2010[Cd][nan]3[ASR]8,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2010[Cd][nan]3[FSR]4__1of2.cif,2010[Cd][nan]3[FSR]4,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2010[Cd][nan]3[FSR]7__1of2.cif,2010[Cd][nan]3[FSR]7,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2010[Cd][pcu]3[ASR]3__1of2.cif,2010[Cd][pcu]3[ASR]3,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2010[Cd][pcu]3[FSR]3__1of2.cif,2010[Cd][pcu]3[FSR]3,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2010[Cd][pts]3[ASR]1__1of2.cif,2010[Cd][pts]3[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2010[Cd][pts]3[FSR]1__1of2.cif,2010[Cd][pts]3[FSR]1,retained,"""interpenetration removal""",,,,unknown
rep15,U,rep15/cifs/2010[CoDy][nan]3[FSR]1+DEAQ.cif,2010[CoDy][nan]3[FSR]1,retained,"""+DEAQ""; ""The section 3 terminal-aqua removal""",,,,unknown
rep15,U,rep15/cifs/2010[CoEu][nan]3[FSR]1+DEAQ.cif,2010[CoEu][nan]3[FSR]1,retained,"""+DEAQ""; ""The section 3 terminal-aqua removal""",,,,unknown
rep02,U,rep02/mod/2010[Co][pts]3[ASR]2__1of2.cif,2010[Co][pts]3[ASR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2010[Co][pts]3[FSR]2__1of2.cif,2010[Co][pts]3[FSR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2010[Cu][dia]3[ASR]1__1of2.cif,2010[Cu][dia]3[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2010[Cu][dia]3[FSR]1__1of2.cif,2010[Cu][dia]3[FSR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2010[DyAg][nan]3[ASR]1__1of2.cif,2010[DyAg][nan]3[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2010[ErAg][nan]3[ASR]1__1of2.cif,2010[ErAg][nan]3[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2010[ErAg][nan]3[FSR]1__1of2.cif,2010[ErAg][nan]3[FSR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2010[Fe][nbo]3[ASR]3__1of2.cif,2010[Fe][nbo]3[ASR]3,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2010[Fe][nbo]3[FSR]3__1of2.cif,2010[Fe][nbo]3[FSR]3,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2010[Fe][pts]3[FSR]1__1of2.cif,2010[Fe][pts]3[FSR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2010[HoAg][nan]3[ASR]1__1of2.cif,2010[HoAg][nan]3[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2010[HoAg][nan]3[FSR]1__1of2.cif,2010[HoAg][nan]3[FSR]1,retained,"""interpenetration removal""",,,,unknown
rep15,U,rep15/cifs/2010[La][flu]3[FSR]5+DEAQ.cif,2010[La][flu]3[FSR]5,retained,"""+DEAQ""; ""The section 3 terminal-aqua removal""",,,,unknown
rep15,U,rep15/cifs/2010[Mn][nan]3[FSR]1+DEAQ.cif,2010[Mn][nan]3[FSR]1,retained,"""+DEAQ""; ""The section 3 terminal-aqua removal""",,,,unknown
rep02,U,rep02/mod/2010[Mn][pts]3[ASR]1__1of2.cif,2010[Mn][pts]3[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2010[Mn][pts]3[FSR]1__1of2.cif,2010[Mn][pts]3[FSR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2010[Pr][sxb]3[ASR]1__1of2.cif,2010[Pr][sxb]3[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2010[SmAg][nan]3[FSR]1__1of2.cif,2010[SmAg][nan]3[FSR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2010[TbAg][nan]3[FSR]1__1of2.cif,2010[TbAg][nan]3[FSR]1,retained,"""interpenetration removal""",,,,unknown
rep15,U,rep15/cifs/2010[TbAg][nan]3[FSR]2+DEAQ.cif,2010[TbAg][nan]3[FSR]2,retained,"""+DEAQ""; ""The section 3 terminal-aqua removal""",,,,unknown
rep02,U,rep02/mod/2010[Zn][dia]3[ASR]1__1of2.cif,2010[Zn][dia]3[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2010[Zn][dia]3[ASR]3__1of2.cif,2010[Zn][dia]3[ASR]3,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2010[Zn][dia]3[FSR]1__1of2.cif,2010[Zn][dia]3[FSR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2010[Zn][dia]3[FSR]3__1of2.cif,2010[Zn][dia]3[FSR]3,retained,"""interpenetration removal""",,,,unknown
rep15,U,rep15/cifs/2010[Zn][jeb]3[FSR]1+DEAQ.cif,2010[Zn][jeb]3[FSR]1,retained,"""+DEAQ""; ""The section 3 terminal-aqua removal""",,,,unknown
rep02,U,rep02/mod/2010[Zn][nan]3[ASR]13__1of2.cif,2010[Zn][nan]3[ASR]13,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2010[Zn][nan]3[FSR]11__1of2.cif,2010[Zn][nan]3[FSR]11,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2010[Zn][neb]3[ASR]1__1of2.cif,2010[Zn][neb]3[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2010[Zn][pcu]3[FSR]28__1of2.cif,2010[Zn][pcu]3[FSR]28,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2010[ZnPd][pts]3[ASR]1__1of2.cif,2010[ZnPd][pts]3[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2010[ZnPd][pts]3[FSR]1__1of2.cif,2010[ZnPd][pts]3[FSR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2010[Zn][rtl]3[ASR]1__1of2.cif,2010[Zn][rtl]3[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep06,C,rep06/work/mod/2010[Zn][rtl]3[ASR]1_DENET.cif,2010[Zn][rtl]3[ASR]1,retained,"""de-interpenetration against matched pristine controls""",153.57,,low,yes
rep02,U,rep02/mod/2010[Zn][srs]3[ASR]2__1of2.cif,2010[Zn][srs]3[ASR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2010[Zn][srs]3[ASR]3__1of2.cif,2010[Zn][srs]3[ASR]3,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2010[Zn][srs]3[ASR]4__1of2.cif,2010[Zn][srs]3[ASR]4,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2010[Zn][srs]3[ASR]5__1of2.cif,2010[Zn][srs]3[ASR]5,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2010[Zn][srs]3[FSR]2__1of2.cif,2010[Zn][srs]3[FSR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2010[Zn][srs]3[FSR]3__1of2.cif,2010[Zn][srs]3[FSR]3,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2010[Zn][srs]3[FSR]4__1of2.cif,2010[Zn][srs]3[FSR]4,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2010[Zn][srs]3[FSR]5__1of2.cif,2010[Zn][srs]3[FSR]5,retained,"""interpenetration removal""",,,,unknown
rep15,U,rep15/cifs/2011[Cd][nan]3[FSR]7+DEAQ.cif,2011[Cd][nan]3[FSR]7,retained,"""+DEAQ""; ""The section 3 terminal-aqua removal""",,,,unknown
rep15,U,rep15/cifs/2011[Cd][nan]3[FSR]9+DEAQ.cif,2011[Cd][nan]3[FSR]9,retained,"""+DEAQ""; ""The section 3 terminal-aqua removal""",,,,unknown
rep15,U,rep15/cifs/2011[Cd][sql]2[FSR]1+DEAQ.cif,2011[Cd][sql]2[FSR]1,retained,"""+DEAQ""; ""The section 3 terminal-aqua removal""",,,,unknown
rep15,U,rep15/cifs/2011[Cd][sra]3[FSR]1+DEAQ.cif,2011[Cd][sra]3[FSR]1,retained,"""+DEAQ""; ""The section 3 terminal-aqua removal""",,,,unknown
rep02,U,rep02/mod/2011[Co][dia]3[FSR]3__1of2.cif,2011[Co][dia]3[FSR]3,retained,"""interpenetration removal""",,,,unknown
rep15,U,rep15/cifs/2011[CoDy][nan]3[FSR]1+DEAQ.cif,2011[CoDy][nan]3[FSR]1,retained,"""+DEAQ""; ""The section 3 terminal-aqua removal""",,,,unknown
rep15,U,rep15/cifs/2011[CoEu][nan]3[FSR]1+DEAQ.cif,2011[CoEu][nan]3[FSR]1,retained,"""+DEAQ""; ""The section 3 terminal-aqua removal""",,,,unknown
rep15,U,rep15/cifs/2011[Co][nan]3[FSR]11+DEAQ.cif,2011[Co][nan]3[FSR]11,retained,"""+DEAQ""; ""The section 3 terminal-aqua removal""",,,,unknown
rep15,U,rep15/cifs/2011[CoNd][stp]3[FSR]1+DEAQ.cif,2011[CoNd][stp]3[FSR]1,retained,"""+DEAQ""; ""The section 3 terminal-aqua removal""",,,,unknown
rep15,U,rep15/cifs/2011[Co][qzd]3[FSR]1+DEAQ.cif,2011[Co][qzd]3[FSR]1,retained,"""+DEAQ""; ""The section 3 terminal-aqua removal""",,,,unknown
rep02,U,rep02/mod/2011[Co][sit]3[ASR]1__1of2.cif,2011[Co][sit]3[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2011[Cu][lvt]3[ASR]3__1of2.cif,2011[Cu][lvt]3[ASR]3,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2011[Cu][lvt]3[ASR]4__1of2.cif,2011[Cu][lvt]3[ASR]4,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2011[Cu][lvt]3[ASR]5__1of2.cif,2011[Cu][lvt]3[ASR]5,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2011[CuMo][ths]3[ASR]1__1of2.cif,2011[CuMo][ths]3[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2011[Cu][nan]3[ASR]10__1of2.cif,2011[Cu][nan]3[ASR]10,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2011[Cu][nan]3[ASR]4__1of2.cif,2011[Cu][nan]3[ASR]4,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2011[Cu][nan]3[ASR]7__1of2.cif,2011[Cu][nan]3[ASR]7,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2011[Cu][nan]3[ASR]8__1of2.cif,2011[Cu][nan]3[ASR]8,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2011[Cu][nan]3[FSR]5__1of2.cif,2011[Cu][nan]3[FSR]5,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2011[Cu][nan]3[FSR]6__1of2.cif,2011[Cu][nan]3[FSR]6,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2011[Cu][nan]3[FSR]7__1of2.cif,2011[Cu][nan]3[FSR]7,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2011[Cu][nan]3[FSR]9__1of2.cif,2011[Cu][nan]3[FSR]9,retained,"""interpenetration removal""",,,,unknown
